note_id,entity_id,category,text,text_clean,timestamp,cluster,lda_topic
N405345,E106621,maintenance,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-06 18:29:00,3,1
N405346,E101823,incident,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-03 03:31:00,2,5
N405347,E105984,incident,Broken chair in seminar room.,broken chair seminar room,2025-09-04 20:51:00,1,4
N405348,E102291,incident,CCTV near library needs check.,cctv near library needs check,2025-09-08 13:33:00,4,2
N405349,E106785,maintenance,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-04 03:10:00,3,1
N405350,E100694,feedback,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-25 12:27:00,3,1
N405351,E102367,rsvp,CCTV near library needs check.,cctv near library needs check,2025-08-28 09:48:00,4,2
N405352,E103644,maintenance,Broken chair in seminar room.,broken chair seminar room,2025-09-24 02:09:00,1,4
N405353,E101987,maintenance,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-13 05:20:00,2,5
N405354,E106019,maintenance,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-18 02:31:00,2,5
N405355,E105352,maintenance,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-18 16:20:00,3,1
N405356,E104453,maintenance,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-02 21:35:00,3,1
N405357,E105756,incident,CCTV near library needs check.,cctv near library needs check,2025-09-05 00:49:00,4,2
N405358,E106243,feedback,Broken chair in seminar room.,broken chair seminar room,2025-09-08 03:21:00,1,4
N405359,E106140,rsvp,Requesting lab access.,requesting lab access,2025-09-21 05:41:00,0,3
N405360,E105595,incident,CCTV near library needs check.,cctv near library needs check,2025-09-16 08:21:00,4,2
N405361,E102929,feedback,CCTV near library needs check.,cctv near library needs check,2025-09-01 19:17:00,4,2
N405362,E102839,maintenance,CCTV near library needs check.,cctv near library needs check,2025-08-27 09:08:00,4,2
N405363,E102970,helpdesk,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-09 23:04:00,3,1
N405364,E100783,rsvp,CCTV near library needs check.,cctv near library needs check,2025-08-29 09:08:00,4,2
N405365,E102551,maintenance,Broken chair in seminar room.,broken chair seminar room,2025-09-20 10:30:00,1,4
N405366,E101356,incident,CCTV near library needs check.,cctv near library needs check,2025-09-02 16:58:00,4,2
N405367,E104328,maintenance,Requesting lab access.,requesting lab access,2025-09-16 20:19:00,0,3
N405368,E102933,maintenance,Requesting lab access.,requesting lab access,2025-09-12 22:11:00,0,3
N405369,E101739,helpdesk,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-02 05:53:00,2,5
N405370,E101684,feedback,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-04 16:23:00,3,1
N405371,E103641,helpdesk,Broken chair in seminar room.,broken chair seminar room,2025-09-22 22:48:00,1,4
N405372,E104865,feedback,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-08-28 22:19:00,2,5
N405373,E104295,maintenance,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-08 00:14:00,3,1
N405374,E105585,maintenance,Requesting lab access.,requesting lab access,2025-09-23 14:01:00,0,3
N405375,E102132,feedback,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-04 07:09:00,3,1
N405376,E104135,incident,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-09 02:16:00,2,5
N405377,E104036,maintenance,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-11 01:48:00,2,5
N405378,E106803,helpdesk,CCTV near library needs check.,cctv near library needs check,2025-09-18 14:17:00,4,2
N405379,E104770,helpdesk,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-18 02:56:00,3,1
N405380,E102371,feedback,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-22 08:08:00,3,1
N405381,E101865,incident,Broken chair in seminar room.,broken chair seminar room,2025-09-05 10:53:00,1,4
N405382,E100574,maintenance,CCTV near library needs check.,cctv near library needs check,2025-09-07 08:57:00,4,2
N405383,E101552,rsvp,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-19 09:54:00,2,5
N405384,E104940,incident,Requesting lab access.,requesting lab access,2025-09-15 22:40:00,0,3
N405385,E106491,incident,Requesting lab access.,requesting lab access,2025-09-01 02:13:00,0,3
N405386,E100539,incident,Requesting lab access.,requesting lab access,2025-09-16 03:35:00,0,3
N405387,E103775,helpdesk,Requesting lab access.,requesting lab access,2025-09-17 11:03:00,0,3
N405388,E106698,feedback,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-19 07:37:00,3,1
N405389,E104359,maintenance,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-18 00:43:00,3,1
N405390,E100817,feedback,CCTV near library needs check.,cctv near library needs check,2025-09-12 18:57:00,4,2
N405391,E102162,maintenance,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-08-29 05:46:00,2,5
N405392,E105552,feedback,Broken chair in seminar room.,broken chair seminar room,2025-08-29 15:11:00,1,4
N405393,E101901,feedback,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-08-27 13:54:00,2,5
N405394,E106490,incident,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-15 09:24:00,2,5
N405395,E101404,rsvp,CCTV near library needs check.,cctv near library needs check,2025-09-02 23:43:00,4,2
N405396,E101258,helpdesk,Requesting lab access.,requesting lab access,2025-09-20 06:54:00,0,3
N405397,E103160,rsvp,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-04 02:16:00,2,5
N405398,E100847,helpdesk,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-02 05:29:00,2,5
N405399,E105283,incident,CCTV near library needs check.,cctv near library needs check,2025-09-13 13:28:00,4,2
N405400,E101584,maintenance,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-05 20:52:00,2,5
N405401,E106076,helpdesk,Requesting lab access.,requesting lab access,2025-09-02 12:25:00,0,3
N405402,E104530,maintenance,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-06 11:22:00,3,1
N405403,E104580,incident,CCTV near library needs check.,cctv near library needs check,2025-09-21 01:36:00,4,2
N405404,E100512,maintenance,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-08-27 10:04:00,2,5
N405405,E101784,rsvp,Requesting lab access.,requesting lab access,2025-09-20 20:41:00,0,3
N405406,E106559,feedback,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-21 01:51:00,2,5
N405407,E101840,rsvp,CCTV near library needs check.,cctv near library needs check,2025-09-04 12:10:00,4,2
N405408,E106560,feedback,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-25 02:43:00,2,5
N405409,E102155,incident,Broken chair in seminar room.,broken chair seminar room,2025-09-25 13:29:00,1,4
N405410,E103838,rsvp,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-08-28 06:00:00,2,5
N405411,E100996,helpdesk,Broken chair in seminar room.,broken chair seminar room,2025-09-06 20:12:00,1,4
N405412,E100896,maintenance,Broken chair in seminar room.,broken chair seminar room,2025-09-06 04:15:00,1,4
N405413,E103932,maintenance,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-22 23:10:00,2,5
N405414,E105845,feedback,Broken chair in seminar room.,broken chair seminar room,2025-09-12 23:55:00,1,4
N405415,E106596,maintenance,Requesting lab access.,requesting lab access,2025-08-27 16:11:00,0,3
N405416,E103248,maintenance,CCTV near library needs check.,cctv near library needs check,2025-09-16 03:32:00,4,2
N405417,E100225,helpdesk,Requesting lab access.,requesting lab access,2025-09-15 03:57:00,0,3
N405418,E104469,feedback,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-08-31 12:40:00,2,5
N405419,E105957,rsvp,Requesting lab access.,requesting lab access,2025-09-03 17:48:00,0,3
N405420,E106056,helpdesk,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-12 01:46:00,2,5
N405421,E102343,maintenance,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-04 17:11:00,2,5
N405422,E100030,helpdesk,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-17 01:47:00,3,1
N405423,E103544,feedback,Broken chair in seminar room.,broken chair seminar room,2025-09-16 17:42:00,1,4
N405424,E105095,incident,Requesting lab access.,requesting lab access,2025-09-24 12:45:00,0,3
N405425,E100761,incident,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-16 14:49:00,2,5
N405426,E100571,maintenance,Broken chair in seminar room.,broken chair seminar room,2025-09-13 02:38:00,1,4
N405427,E106660,incident,Broken chair in seminar room.,broken chair seminar room,2025-09-04 08:26:00,1,4
N405428,E100015,maintenance,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-08 20:34:00,3,1
N405429,E106202,helpdesk,Requesting lab access.,requesting lab access,2025-08-31 00:10:00,0,3
N405430,E104469,feedback,CCTV near library needs check.,cctv near library needs check,2025-09-11 16:15:00,4,2
N405431,E103068,incident,Requesting lab access.,requesting lab access,2025-09-17 22:45:00,0,3
N405432,E106773,helpdesk,Requesting lab access.,requesting lab access,2025-09-02 01:34:00,0,3
N405433,E102550,rsvp,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-25 12:40:00,3,1
N405434,E101411,rsvp,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-08-28 08:27:00,3,1
N405435,E101670,maintenance,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-10 08:03:00,2,5
N405436,E106182,maintenance,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-06 04:28:00,3,1
N405437,E106161,feedback,Requesting lab access.,requesting lab access,2025-09-24 22:31:00,0,3
N405438,E103457,feedback,CCTV near library needs check.,cctv near library needs check,2025-09-18 21:31:00,4,2
N405439,E103662,helpdesk,CCTV near library needs check.,cctv near library needs check,2025-09-04 21:05:00,4,2
N405440,E102122,helpdesk,CCTV near library needs check.,cctv near library needs check,2025-09-18 13:27:00,4,2
N405441,E103289,incident,Requesting lab access.,requesting lab access,2025-09-23 04:47:00,0,3
N405442,E102334,rsvp,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-08-28 08:37:00,2,5
N405443,E105988,rsvp,Requesting lab access.,requesting lab access,2025-09-13 23:23:00,0,3
N405444,E105850,rsvp,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-09 14:54:00,3,1
N405445,E106809,maintenance,Broken chair in seminar room.,broken chair seminar room,2025-09-08 00:54:00,1,4
N405446,E103057,rsvp,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-24 06:05:00,3,1
N405447,E101089,helpdesk,Requesting lab access.,requesting lab access,2025-09-25 08:44:00,0,3
N405448,E105665,maintenance,Broken chair in seminar room.,broken chair seminar room,2025-09-21 07:38:00,1,4
N405449,E105001,helpdesk,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-15 18:47:00,3,1
N405450,E104530,maintenance,CCTV near library needs check.,cctv near library needs check,2025-09-10 18:50:00,4,2
N405451,E103618,rsvp,CCTV near library needs check.,cctv near library needs check,2025-09-16 20:05:00,4,2
N405452,E106328,helpdesk,Requesting lab access.,requesting lab access,2025-09-19 09:06:00,0,3
N405453,E105309,maintenance,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-04 18:19:00,3,1
N405454,E106453,feedback,Requesting lab access.,requesting lab access,2025-09-07 10:25:00,0,3
N405455,E106575,helpdesk,Requesting lab access.,requesting lab access,2025-09-13 08:48:00,0,3
N405456,E106717,feedback,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-12 05:35:00,3,1
N405457,E102884,maintenance,Broken chair in seminar room.,broken chair seminar room,2025-09-13 12:54:00,1,4
N405458,E102404,rsvp,Broken chair in seminar room.,broken chair seminar room,2025-09-20 13:34:00,1,4
N405459,E105491,rsvp,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-15 10:11:00,2,5
N405460,E100516,rsvp,Requesting lab access.,requesting lab access,2025-09-18 05:04:00,0,3
N405461,E101800,maintenance,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-15 05:10:00,3,1
N405462,E104206,feedback,Broken chair in seminar room.,broken chair seminar room,2025-09-24 23:01:00,1,4
N405463,E106767,rsvp,Broken chair in seminar room.,broken chair seminar room,2025-09-14 13:22:00,1,4
N405464,E105232,maintenance,CCTV near library needs check.,cctv near library needs check,2025-09-15 14:10:00,4,2
N405465,E102772,maintenance,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-06 23:31:00,3,1
N405466,E101106,helpdesk,Requesting lab access.,requesting lab access,2025-09-07 18:26:00,0,3
N405467,E105450,helpdesk,CCTV near library needs check.,cctv near library needs check,2025-09-14 23:37:00,4,2
N405468,E101515,feedback,CCTV near library needs check.,cctv near library needs check,2025-09-12 20:33:00,4,2
N405469,E100432,helpdesk,Broken chair in seminar room.,broken chair seminar room,2025-09-07 07:25:00,1,4
N405470,E100475,rsvp,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-13 15:21:00,2,5
N405471,E101459,maintenance,CCTV near library needs check.,cctv near library needs check,2025-08-29 01:26:00,4,2
N405472,E104765,helpdesk,Broken chair in seminar room.,broken chair seminar room,2025-09-13 22:41:00,1,4
N405473,E103293,feedback,Requesting lab access.,requesting lab access,2025-09-14 21:18:00,0,3
N405474,E103978,feedback,Broken chair in seminar room.,broken chair seminar room,2025-09-05 22:53:00,1,4
N405475,E104404,rsvp,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-08-31 17:47:00,3,1
N405476,E101087,incident,Broken chair in seminar room.,broken chair seminar room,2025-09-23 07:15:00,1,4
N405477,E104213,incident,Requesting lab access.,requesting lab access,2025-09-14 18:00:00,0,3
N405478,E104897,incident,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-18 05:18:00,2,5
N405479,E101536,helpdesk,Confirmed attendance for robotics workshop.,confirmed attendance robotics workshop,2025-09-08 15:24:00,2,5
N405480,E105816,rsvp,CCTV near library needs check.,cctv near library needs check,2025-09-18 06:38:00,4,2
N405481,E102345,helpdesk,Broken chair in seminar room.,broken chair seminar room,2025-09-13 07:10:00,1,4
N405482,E105310,rsvp,Wi-Fi not working in hostel block.,wi fi working hostel block,2025-09-08 03:11:00,3,1
N405483,E101717,maintenance,CCTV near library needs check.,cctv near library needs check,2025-09-15 04:22:00,4,2
N405484,E100153,maintenance,CCTV near library needs check.,cctv near library needs check,2025-09-14 14:25:00,4,2
N405485,E100566,feedback,Requesting lab access.,requesting lab access,2025-08-29 03:14:00,0,3
N405486,E102636,maintenance,CCTV near library needs check.,cctv near library needs check,2025-09-08 20:26:00,4,2
N405487,E101412,incident,CCTV near library needs check.,cctv near library needs check,2025-09-02 01:14:00,4,2
