note_id,entity_id,category,text,timestamp
N405330,E102849,maintenance,Wi-Fi not working in hostel block.,31-08-2025 01:58
N405331,E106729,feedback,Wi-Fi not working in hostel block.,02-09-2025 19:27
N405332,E102278,incident,Requesting lab access.,27-08-2025 08:02
N405333,E101417,helpdesk,CCTV near library needs check.,04-09-2025 08:24
N405334,E103417,maintenance,CCTV near library needs check.,03-09-2025 02:19
N405335,E101342,maintenance,Confirmed attendance for robotics workshop.,30-08-2025 06:15
N405336,E104080,incident,Requesting lab access.,04-09-2025 17:18
N405337,E104894,maintenance,Wi-Fi not working in hostel block.,02-09-2025 03:10
N405338,E100423,incident,Confirmed attendance for robotics workshop.,07-09-2025 15:46
N405339,E101750,rsvp,Broken chair in seminar room.,30-08-2025 06:27
N405340,E101575,feedback,Requesting lab access.,24-09-2025 06:52
N405341,E104859,feedback,Confirmed attendance for robotics workshop.,17-09-2025 17:05
N405342,E103118,feedback,CCTV near library needs check.,29-08-2025 04:57
N405343,E102862,maintenance,CCTV near library needs check.,20-09-2025 19:45
N405344,E105566,helpdesk,CCTV near library needs check.,16-09-2025 21:50
N405345,E106621,maintenance,Wi-Fi not working in hostel block.,06-09-2025 18:29
N405346,E101823,incident,Confirmed attendance for robotics workshop.,03-09-2025 03:31
N405347,E105984,incident,Broken chair in seminar room.,04-09-2025 20:51
N405348,E102291,incident,CCTV near library needs check.,08-09-2025 13:33
N405349,E106785,maintenance,Wi-Fi not working in hostel block.,04-09-2025 03:10
N405350,E100694,feedback,Wi-Fi not working in hostel block.,25-09-2025 12:27
N405351,E102367,rsvp,CCTV near library needs check.,28-08-2025 09:48
N405352,E103644,maintenance,Broken chair in seminar room.,24-09-2025 02:09
N405353,E101987,maintenance,Confirmed attendance for robotics workshop.,13-09-2025 05:20
N405354,E106019,maintenance,Confirmed attendance for robotics workshop.,18-09-2025 02:31
N405355,E105352,maintenance,Wi-Fi not working in hostel block.,18-09-2025 16:20
N405356,E104453,maintenance,Wi-Fi not working in hostel block.,02-09-2025 21:35
N405357,E105756,incident,CCTV near library needs check.,05-09-2025 00:49
N405358,E106243,feedback,Broken chair in seminar room.,08-09-2025 03:21
N405359,E106140,rsvp,Requesting lab access.,21-09-2025 05:41
N405360,E105595,incident,CCTV near library needs check.,16-09-2025 08:21
N405361,E102929,feedback,CCTV near library needs check.,01-09-2025 19:17
N405362,E102839,maintenance,CCTV near library needs check.,27-08-2025 09:08
N405363,E102970,helpdesk,Wi-Fi not working in hostel block.,09-09-2025 23:04
N405364,E100783,rsvp,CCTV near library needs check.,29-08-2025 09:08
N405365,E102551,maintenance,Broken chair in seminar room.,20-09-2025 10:30
N405366,E101356,incident,CCTV near library needs check.,02-09-2025 16:58
N405367,E104328,maintenance,Requesting lab access.,16-09-2025 20:19
N405368,E102933,maintenance,Requesting lab access.,12-09-2025 22:11
N405369,E101739,helpdesk,Confirmed attendance for robotics workshop.,02-09-2025 05:53
N405370,E101684,feedback,Wi-Fi not working in hostel block.,04-09-2025 16:23
N405371,E103641,helpdesk,Broken chair in seminar room.,22-09-2025 22:48
N405372,E104865,feedback,Confirmed attendance for robotics workshop.,28-08-2025 22:19
N405373,E104295,maintenance,Wi-Fi not working in hostel block.,08-09-2025 00:14
N405374,E105585,maintenance,Requesting lab access.,23-09-2025 14:01
N405375,E102132,feedback,Wi-Fi not working in hostel block.,04-09-2025 07:09
N405376,E104135,incident,Confirmed attendance for robotics workshop.,09-09-2025 02:16
N405377,E104036,maintenance,Confirmed attendance for robotics workshop.,11-09-2025 01:48
N405378,E106803,helpdesk,CCTV near library needs check.,18-09-2025 14:17
N405379,E104770,helpdesk,Wi-Fi not working in hostel block.,18-09-2025 02:56
N405380,E102371,feedback,Wi-Fi not working in hostel block.,22-09-2025 08:08
N405381,E101865,incident,Broken chair in seminar room.,05-09-2025 10:53
N405382,E100574,maintenance,CCTV near library needs check.,07-09-2025 08:57
N405383,E101552,rsvp,Confirmed attendance for robotics workshop.,19-09-2025 09:54
N405384,E104940,incident,Requesting lab access.,15-09-2025 22:40
N405385,E106491,incident,Requesting lab access.,01-09-2025 02:13
N405386,E100539,incident,Requesting lab access.,16-09-2025 03:35
N405387,E103775,helpdesk,Requesting lab access.,17-09-2025 11:03
N405388,E106698,feedback,Wi-Fi not working in hostel block.,19-09-2025 07:37
N405389,E104359,maintenance,Wi-Fi not working in hostel block.,18-09-2025 00:43
N405390,E100817,feedback,CCTV near library needs check.,12-09-2025 18:57
N405391,E102162,maintenance,Confirmed attendance for robotics workshop.,29-08-2025 05:46
N405392,E105552,feedback,Broken chair in seminar room.,29-08-2025 15:11
N405393,E101901,feedback,Confirmed attendance for robotics workshop.,27-08-2025 13:54
N405394,E106490,incident,Confirmed attendance for robotics workshop.,15-09-2025 09:24
N405395,E101404,rsvp,CCTV near library needs check.,02-09-2025 23:43
N405396,E101258,helpdesk,Requesting lab access.,20-09-2025 06:54
N405397,E103160,rsvp,Confirmed attendance for robotics workshop.,04-09-2025 02:16
N405398,E100847,helpdesk,Confirmed attendance for robotics workshop.,02-09-2025 05:29
N405399,E105283,incident,CCTV near library needs check.,13-09-2025 13:28
N405400,E101584,maintenance,Confirmed attendance for robotics workshop.,05-09-2025 20:52
N405401,E106076,helpdesk,Requesting lab access.,02-09-2025 12:25
N405402,E104530,maintenance,Wi-Fi not working in hostel block.,06-09-2025 11:22
N405403,E104580,incident,CCTV near library needs check.,21-09-2025 01:36
N405404,E100512,maintenance,Confirmed attendance for robotics workshop.,27-08-2025 10:04
N405405,E101784,rsvp,Requesting lab access.,20-09-2025 20:41
N405406,E106559,feedback,Confirmed attendance for robotics workshop.,21-09-2025 01:51
N405407,E101840,rsvp,CCTV near library needs check.,04-09-2025 12:10
N405408,E106560,feedback,Confirmed attendance for robotics workshop.,25-09-2025 02:43
N405409,E102155,incident,Broken chair in seminar room.,25-09-2025 13:29
N405410,E103838,rsvp,Confirmed attendance for robotics workshop.,28-08-2025 06:00
N405411,E100996,helpdesk,Broken chair in seminar room.,06-09-2025 20:12
N405412,E100896,maintenance,Broken chair in seminar room.,06-09-2025 04:15
N405413,E103932,maintenance,Confirmed attendance for robotics workshop.,22-09-2025 23:10
N405414,E105845,feedback,Broken chair in seminar room.,12-09-2025 23:55
N405415,E106596,maintenance,Requesting lab access.,27-08-2025 16:11
N405416,E103248,maintenance,CCTV near library needs check.,16-09-2025 03:32
N405417,E100225,helpdesk,Requesting lab access.,15-09-2025 03:57
N405418,E104469,feedback,Confirmed attendance for robotics workshop.,31-08-2025 12:40
N405419,E105957,rsvp,Requesting lab access.,03-09-2025 17:48
N405420,E106056,helpdesk,Confirmed attendance for robotics workshop.,12-09-2025 01:46
N405421,E102343,maintenance,Confirmed attendance for robotics workshop.,04-09-2025 17:11
N405422,E100030,helpdesk,Wi-Fi not working in hostel block.,17-09-2025 01:47
N405423,E103544,feedback,Broken chair in seminar room.,16-09-2025 17:42
N405424,E105095,incident,Requesting lab access.,24-09-2025 12:45
N405425,E100761,incident,Confirmed attendance for robotics workshop.,16-09-2025 14:49
N405426,E100571,maintenance,Broken chair in seminar room.,13-09-2025 02:38
N405427,E106660,incident,Broken chair in seminar room.,04-09-2025 08:26
N405428,E100015,maintenance,Wi-Fi not working in hostel block.,08-09-2025 20:34
N405429,E106202,helpdesk,Requesting lab access.,31-08-2025 00:10
N405430,E104469,feedback,CCTV near library needs check.,11-09-2025 16:15
N405431,E103068,incident,Requesting lab access.,17-09-2025 22:45
N405432,E106773,helpdesk,Requesting lab access.,02-09-2025 01:34
N405433,E102550,rsvp,Wi-Fi not working in hostel block.,25-09-2025 12:40
N405434,E101411,rsvp,Wi-Fi not working in hostel block.,28-08-2025 08:27
N405435,E101670,maintenance,Confirmed attendance for robotics workshop.,10-09-2025 08:03
N405436,E106182,maintenance,Wi-Fi not working in hostel block.,06-09-2025 04:28
N405437,E106161,feedback,Requesting lab access.,24-09-2025 22:31
N405438,E103457,feedback,CCTV near library needs check.,18-09-2025 21:31
N405439,E103662,helpdesk,CCTV near library needs check.,04-09-2025 21:05
N405440,E102122,helpdesk,CCTV near library needs check.,18-09-2025 13:27
N405441,E103289,incident,Requesting lab access.,23-09-2025 04:47
N405442,E102334,rsvp,Confirmed attendance for robotics workshop.,28-08-2025 08:37
N405443,E105988,rsvp,Requesting lab access.,13-09-2025 23:23
N405444,E105850,rsvp,Wi-Fi not working in hostel block.,09-09-2025 14:54
N405445,E106809,maintenance,Broken chair in seminar room.,08-09-2025 00:54
N405446,E103057,rsvp,Wi-Fi not working in hostel block.,24-09-2025 06:05
N405447,E101089,helpdesk,Requesting lab access.,25-09-2025 08:44
N405448,E105665,maintenance,Broken chair in seminar room.,21-09-2025 07:38
N405449,E105001,helpdesk,Wi-Fi not working in hostel block.,15-09-2025 18:47
N405450,E104530,maintenance,CCTV near library needs check.,10-09-2025 18:50
N405451,E103618,rsvp,CCTV near library needs check.,16-09-2025 20:05
N405452,E106328,helpdesk,Requesting lab access.,19-09-2025 09:06
N405453,E105309,maintenance,Wi-Fi not working in hostel block.,04-09-2025 18:19
N405454,E106453,feedback,Requesting lab access.,07-09-2025 10:25
N405455,E106575,helpdesk,Requesting lab access.,13-09-2025 08:48
N405456,E106717,feedback,Wi-Fi not working in hostel block.,12-09-2025 05:35
N405457,E102884,maintenance,Broken chair in seminar room.,13-09-2025 12:54
N405458,E102404,rsvp,Broken chair in seminar room.,20-09-2025 13:34
N405459,E105491,rsvp,Confirmed attendance for robotics workshop.,15-09-2025 10:11
N405460,E100516,rsvp,Requesting lab access.,18-09-2025 05:04
N405461,E101800,maintenance,Wi-Fi not working in hostel block.,15-09-2025 05:10
N405462,E104206,feedback,Broken chair in seminar room.,24-09-2025 23:01
N405463,E106767,rsvp,Broken chair in seminar room.,14-09-2025 13:22
N405464,E105232,maintenance,CCTV near library needs check.,15-09-2025 14:10
N405465,E102772,maintenance,Wi-Fi not working in hostel block.,06-09-2025 23:31
N405466,E101106,helpdesk,Requesting lab access.,07-09-2025 18:26
N405467,E105450,helpdesk,CCTV near library needs check.,14-09-2025 23:37
N405468,E101515,feedback,CCTV near library needs check.,12-09-2025 20:33
N405469,E100432,helpdesk,Broken chair in seminar room.,07-09-2025 07:25
N405470,E100475,rsvp,Confirmed attendance for robotics workshop.,13-09-2025 15:21
N405471,E101459,maintenance,CCTV near library needs check.,29-08-2025 01:26
N405472,E104765,helpdesk,Broken chair in seminar room.,13-09-2025 22:41
N405473,E103293,feedback,Requesting lab access.,14-09-2025 21:18
N405474,E103978,feedback,Broken chair in seminar room.,05-09-2025 22:53
N405475,E104404,rsvp,Wi-Fi not working in hostel block.,31-08-2025 17:47
N405476,E101087,incident,Broken chair in seminar room.,23-09-2025 07:15
N405477,E104213,incident,Requesting lab access.,14-09-2025 18:00
N405478,E104897,incident,Confirmed attendance for robotics workshop.,18-09-2025 05:18
N405479,E101536,helpdesk,Confirmed attendance for robotics workshop.,08-09-2025 15:24
N405480,E105816,rsvp,CCTV near library needs check.,18-09-2025 06:38
N405481,E102345,helpdesk,Broken chair in seminar room.,13-09-2025 07:10
N405482,E105310,rsvp,Wi-Fi not working in hostel block.,08-09-2025 03:11
N405483,E101717,maintenance,CCTV near library needs check.,15-09-2025 04:22
N405484,E100153,maintenance,CCTV near library needs check.,14-09-2025 14:25
N405485,E100566,feedback,Requesting lab access.,29-08-2025 03:14
N405486,E102636,maintenance,CCTV near library needs check.,08-09-2025 20:26
N405487,E101412,incident,CCTV near library needs check.,02-09-2025 01:14
N405488,E104139,feedback,CCTV near library needs check.,06-09-2025 09:58
N405489,E105385,feedback,Confirmed attendance for robotics workshop.,02-09-2025 12:38
N405490,E106492,incident,Wi-Fi not working in hostel block.,19-09-2025 03:24
N405491,E104640,helpdesk,Broken chair in seminar room.,23-09-2025 10:20
N405492,E103249,rsvp,Requesting lab access.,29-08-2025 20:12
N405493,E104333,maintenance,Wi-Fi not working in hostel block.,31-08-2025 09:58
N405494,E106326,maintenance,Confirmed attendance for robotics workshop.,05-09-2025 18:15
N405495,E101311,helpdesk,Confirmed attendance for robotics workshop.,12-09-2025 11:31
N405496,E101667,rsvp,CCTV near library needs check.,09-09-2025 03:49
N405497,E100695,maintenance,CCTV near library needs check.,28-08-2025 00:05
N405498,E102719,helpdesk,Broken chair in seminar room.,15-09-2025 02:56
N405499,E102023,incident,CCTV near library needs check.,25-09-2025 11:52
N405500,E105894,feedback,Broken chair in seminar room.,14-09-2025 23:11
N405501,E103394,rsvp,Broken chair in seminar room.,16-09-2025 11:54
N405502,E100344,feedback,Confirmed attendance for robotics workshop.,22-09-2025 07:37
N405503,E103439,incident,CCTV near library needs check.,27-08-2025 13:15
N405504,E104948,rsvp,Wi-Fi not working in hostel block.,17-09-2025 02:51
N405505,E105704,helpdesk,Confirmed attendance for robotics workshop.,11-09-2025 19:42
N405506,E100856,maintenance,Wi-Fi not working in hostel block.,07-09-2025 20:51
N405507,E101134,rsvp,Confirmed attendance for robotics workshop.,11-09-2025 17:47
N405508,E101583,maintenance,Confirmed attendance for robotics workshop.,20-09-2025 23:44
N405509,E104447,feedback,CCTV near library needs check.,08-09-2025 08:09
N405510,E106481,helpdesk,Requesting lab access.,22-09-2025 09:12
N405511,E102257,maintenance,Broken chair in seminar room.,27-08-2025 00:03
N405512,E103440,incident,Broken chair in seminar room.,12-09-2025 05:55
N405513,E101083,incident,Requesting lab access.,06-09-2025 11:14
N405514,E105768,rsvp,CCTV near library needs check.,09-09-2025 18:38
N405515,E106114,maintenance,Requesting lab access.,21-09-2025 17:22
N405516,E106048,rsvp,Wi-Fi not working in hostel block.,13-09-2025 23:34
N405517,E101582,feedback,Broken chair in seminar room.,23-09-2025 20:27
N405518,E100931,incident,Broken chair in seminar room.,02-09-2025 15:03
N405519,E103530,rsvp,Confirmed attendance for robotics workshop.,05-09-2025 14:31
N405520,E103507,incident,Wi-Fi not working in hostel block.,22-09-2025 09:18
N405521,E103082,incident,Confirmed attendance for robotics workshop.,21-09-2025 04:45
N405522,E104534,feedback,CCTV near library needs check.,04-09-2025 04:04
N405523,E105227,feedback,CCTV near library needs check.,29-08-2025 11:52
N405524,E104121,helpdesk,Broken chair in seminar room.,09-09-2025 18:56
N405525,E105282,rsvp,CCTV near library needs check.,04-09-2025 02:39
N405526,E104029,maintenance,CCTV near library needs check.,07-09-2025 23:26
N405527,E105666,feedback,Broken chair in seminar room.,19-09-2025 07:41
N405528,E102436,feedback,Requesting lab access.,04-09-2025 10:10
N405529,E103008,incident,Wi-Fi not working in hostel block.,27-08-2025 08:09
N405530,E103986,rsvp,CCTV near library needs check.,25-09-2025 17:56
N405531,E101929,incident,CCTV near library needs check.,25-09-2025 12:18
N405532,E106991,incident,Requesting lab access.,06-09-2025 18:23
N405533,E101640,feedback,Wi-Fi not working in hostel block.,09-09-2025 22:05
N405534,E101860,maintenance,Confirmed attendance for robotics workshop.,20-09-2025 15:09
N405535,E101029,incident,CCTV near library needs check.,15-09-2025 18:33
N405536,E102200,incident,Confirmed attendance for robotics workshop.,06-09-2025 08:59
N405537,E102860,rsvp,Wi-Fi not working in hostel block.,19-09-2025 22:55
N405538,E102820,maintenance,Wi-Fi not working in hostel block.,06-09-2025 02:58
N405539,E100123,rsvp,Wi-Fi not working in hostel block.,18-09-2025 01:29
N405540,E103460,feedback,Broken chair in seminar room.,13-09-2025 05:22
N405541,E101391,maintenance,Requesting lab access.,19-09-2025 17:29
N405542,E105203,incident,Requesting lab access.,04-09-2025 15:35
N405543,E102160,maintenance,Broken chair in seminar room.,17-09-2025 04:32
N405544,E105861,helpdesk,Broken chair in seminar room.,15-09-2025 06:48
N405545,E100229,maintenance,Wi-Fi not working in hostel block.,19-09-2025 23:34
N405546,E106342,maintenance,CCTV near library needs check.,06-09-2025 20:17
